comment_id,parent_id,author,text,published,like_count,is_top_level,published_dt,text_length,type,cleaned_tokens
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6AS_JiKQs3,Ugx1GU0rbpOmvW-Of-54AaABAg,@Plumbumas,More disappointed and nothing more... Leaks looks like futuristic stuff. iPhone came out and are like „what?“. Then you are buying same stuff with no upgrades or upgrades which could implement by software update for higher price companies won’t make changes because sheep is following the trend to be with „best iPhone“.,1725235200,2,,2024-09-02,320,Reply,"['disappointed', 'nothing', 'leak', 'look', 'like', 'futuristic', 'stuff', 'iphone', 'came', 'like', 'buying', 'stuff', 'upgrade', 'upgrade', 'could', 'implement', 'software', 'update', 'higher', 'price', 'company', 'make', 'change', 'sheep', 'following', 'trend', 'best', 'iphone']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6AXypXt-vD,Ugx1GU0rbpOmvW-Of-54AaABAg,@AndresHernandez-oi1zx,Consssooomerr,1725235200,0,,2024-09-02,13,Reply,['consssooomerr']
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6D0PT-Xo7j,Ugx1GU0rbpOmvW-Of-54AaABAg,@dimiberberu,"Nothing exciting about iPhones. Incremental the same as before, just ""the best ever"" marketing fooling.",1725235200,1,,2024-09-02,103,Reply,"['nothing', 'exciting', 'iphones', 'incremental', 'best', 'ever', 'marketing', 'fooling']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6EhKbrdt79,Ugx1GU0rbpOmvW-Of-54AaABAg,@Vrxcxrx55202,U miss the little joys of capitalism lmfoaoo,1725235200,0,,2024-09-02,44,Reply,"['miss', 'little', 'joy', 'capitalism', 'lmfoaoo']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6HRcv41f3w,Ugx1GU0rbpOmvW-Of-54AaABAg,@Pryzmatica,"@usering4951   I don’t know if this counts as hype, but my wallet had a stroke when it saw the price of it.",1725235200,0,,2024-09-02,107,Reply,"['usering', 'know', 'count', 'hype', 'wallet', 'stroke', 'saw', 'price']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6Is4Pj7Pvh,Ugx1GU0rbpOmvW-Of-54AaABAg,@AyJayy25,Apple has been a boring company when they release the same shit. shut up,1725235200,0,,2024-09-02,72,Reply,"['apple', 'boring', 'company', 'release', 'shit', 'shut']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6XgntyKcWa,Ugx1GU0rbpOmvW-Of-54AaABAg,@IwuzaKang,Maybe stop being a hardcore consoomer,1725235200,0,,2024-09-02,37,Reply,"['maybe', 'stop', 'hardcore', 'consoomer']"
Ugx1GU0rbpOmvW-Of-54AaABAg.A640IlE7WrnA6m3HXwORib,Ugx1GU0rbpOmvW-Of-54AaABAg,@Metabokkuri2925,lol 😂,1725235200,0,,2024-09-02,5,Reply,['lol']
UgykTuD2iqpeLFj_7yx4AaABAg,root,@dfucheagwu,"Are those real phones, though",1725235200,0,,2024-09-02,29,Top-level,"['real', 'phone', 'though']"
UgyiZasZv6ig2nisVCJ4AaABAg,root,@KennyElvis190,like a camera capture button,1725235200,0,,2024-09-02,28,Top-level,"['like', 'camera', 'capture', 'button']"
UgxWuZAc613XVeySiXF4AaABAg,root,@sfdcwallah1,Any Idea about SE4,1725235200,1,,2024-09-02,18,Top-level,['idea']
UgwExC4SHsVAP7Npnsp4AaABAg,root,@KennyElvis190,the button on the bottom right side is meant to be a capture button i saw it in other videos,1725235200,0,,2024-09-02,92,Top-level,"['button', 'bottom', 'right', 'side', 'meant', 'capture', 'button', 'saw', 'video']"
UgxDGIsw_Gk9Y2sq0vp4AaABAg,root,@PlatinumeffectsRBX,i cant lie the black colour is cold and batman worthy,1725235200,12,,2024-09-02,53,Top-level,"['cant', 'lie', 'black', 'colour', 'cold', 'batman', 'worthy']"
UgwWa121hasFv-2ISFd4AaABAg,root,@tidakdiketahui1461,Good,1725235200,0,,2024-09-02,4,Top-level,['good']
UgypqdBh-nLliU8u25l4AaABAg,root,@zeb_powell,That extra button is for camera,1725235200,0,,2024-09-02,31,Top-level,"['extra', 'button', 'camera']"
UgxggodPgzpNBaLQQmd4AaABAg,root,@mawarofficial7,nice,1725235200,1,,2024-09-02,4,Top-level,['nice']
Ugw7wDNw5qsPgipSLgt4AaABAg,root,@adelking8862,🤣🤣🤣🤣 how stupid are iPhones. Take this one,1725235200,0,,2024-09-02,42,Top-level,"['stupid', 'iphones', 'take', 'one']"
Ugz1W_GeyiYZX7E3sFd4AaABAg,root,@PulkitMehrotrapm556,"Just stick to your current iPhones .. dont upgrade unless you have an iPhone (11, 12 or even 13)",1725235200,0,,2024-09-02,96,Top-level,"['stick', 'current', 'iphones', 'dont', 'upgrade', 'unless', 'iphone', 'even']"
UgyOn6ikBu_ZHcbhaD94AaABAg,root,@nofear2351,"Boring boring , change to old style presentation",1725235200,0,,2024-09-02,48,Top-level,"['boring', 'boring', 'change', 'old', 'style', 'presentation']"
UgxDSnRDUhSOigeySb94AaABAg,root,@yojeezy2,Bring back Lew later,1725235200,0,,2024-09-02,20,Top-level,"['bring', 'back', 'lew', 'later']"
UgyqR0DaQRCtk52O3W14AaABAg,root,@two_wanderedsouls,Wait what apple is making a phone that looks like samsung😅,1725235200,0,,2024-09-02,58,Top-level,"['wait', 'apple', 'making', 'phone', 'look', 'like', 'samsung']"
Ugzkr5ChVn2-hBsj12h4AaABAg,root,@DirectorKenny64,4:35 - Pro 6:12 - Pro Max,1725235200,0,,2024-09-02,25,Top-level,"['pro', 'pro', 'max']"
UgxSUOGod5M9lXkQo0B4AaABAg,root,@scottcathery,"I really like the new placement, means all units can film the spatial video",1725235200,0,,2024-09-02,75,Top-level,"['really', 'like', 'new', 'placement', 'mean', 'unit', 'film', 'spatial', 'video']"
Ugw3IrWWS5iYTPqMiK94AaABAg,root,@markthintie5132,1134 (HELL) i get it :),1725235200,0,,2024-09-02,23,Top-level,"['hell', 'get']"
UgwLAEDiZZPsvA4k9rx4AaABAg,root,@surellow,"I guess im waiting for the 17 to go back to rounded edges, was hoping for this year but no luck",1725235200,0,,2024-09-02,95,Top-level,"['guess', 'waiting', 'back', 'rounded', 'edge', 'hoping', 'year', 'luck']"
Ugwm8y4nV7ZV4zahSvh4AaABAg,root,@truecuckoo,"if the standard iPhone has pro motion display, I might switch from pro to regular. I like that iPhone X camera layout. And if the lens size of the mockups are any indication of what the final phone will be like, it looks like a dramatic increase in lens size - which could mean significant camera quality bump.",1725235200,29,,2024-09-02,310,Top-level,"['standard', 'iphone', 'pro', 'motion', 'display', 'might', 'switch', 'pro', 'regular', 'like', 'iphone', 'camera', 'layout', 'lens', 'size', 'mockups', 'indication', 'final', 'phone', 'like', 'look', 'like', 'dramatic', 'increase', 'lens', 'size', 'could', 'mean', 'significant', 'camera', 'quality', 'bump']"
Ugwm8y4nV7ZV4zahSvh4AaABAg.A63lynTv9N8A6Sz9dapMHz,Ugwm8y4nV7ZV4zahSvh4AaABAg,@slvvbrn,sadly the pro motions are reserved for the pro models this year too… you have to wait till next year for the standard models to come with those displays,1725235200,1,,2024-09-02,152,Reply,"['sadly', 'pro', 'motion', 'reserved', 'pro', 'model', 'year', 'wait', 'till', 'next', 'year', 'standard', 'model', 'come', 'display']"
Ugwm8y4nV7ZV4zahSvh4AaABAg.A63lynTv9N8A6TAanPdP-5,Ugwm8y4nV7ZV4zahSvh4AaABAg,@ThiagoLc06,"I’ve paid for 15 pro max and have pro motion, cry more or buy the pro version.",1725235200,0,,2024-09-02,78,Reply,"['paid', 'pro', 'max', 'pro', 'motion', 'cry', 'buy', 'pro', 'version']"
Ugwm8y4nV7ZV4zahSvh4AaABAg.A63lynTv9N8A6TRwk2Ng_h,Ugwm8y4nV7ZV4zahSvh4AaABAg,@DogsTruckinOz,"What's pro motion in normal terms, why wouldn't the normal one have this, they are still quite pricey?",1725235200,0,,2024-09-02,102,Reply,"['pro', 'motion', 'normal', 'term', 'normal', 'one', 'still', 'quite', 'pricey']"
Ugwm8y4nV7ZV4zahSvh4AaABAg.A63lynTv9N8A6UYiwdwqVG,Ugwm8y4nV7ZV4zahSvh4AaABAg,@supmadude3665,@DogsTruckinOz a refreshrate of 120hz instead of 60hz. When you use your phone it shows you 60 pictures per second. When you have 120hz it shows you 120 pictures per second resulting in much smoother animations,1725235200,1,,2024-09-02,210,Reply,"['dogstruckinoz', 'refreshrate', 'instead', 'use', 'phone', 'show', 'picture', 'per', 'second', 'show', 'picture', 'per', 'second', 'resulting', 'much', 'smoother', 'animation']"
Ugwm8y4nV7ZV4zahSvh4AaABAg.A63lynTv9N8A6UaE76SgBu,Ugwm8y4nV7ZV4zahSvh4AaABAg,@DogsTruckinOz,@supmadude3665  ahh ok yes I know what that is.  So why wouldn't they give the higher refresh rate?  It makes the scrolling smoother.  Seems a no brainer.  I guess some battery saving can be had but why not let the user decide that.  Once use to the high refresh it's not so nice going back too lower.  Feels like an budget phone from years ago sort of thing.,1725235200,0,,2024-09-02,359,Reply,"['supmadude', 'ahh', 'yes', 'know', 'give', 'higher', 'refresh', 'rate', 'make', 'scrolling', 'smoother', 'seems', 'brainer', 'guess', 'battery', 'saving', 'let', 'user', 'decide', 'use', 'high', 'refresh', 'nice', 'going', 'back', 'lower', 'feel', 'like', 'budget', 'phone', 'year', 'ago', 'sort', 'thing']"
Ugyp41cBzitb6eDn9gl4AaABAg,root,@wziiir5634,I am still keeping my 14pmx,1725235200,0,,2024-09-02,27,Top-level,"['still', 'keeping', 'pmx']"
Ugzr1oNoY7K5G6cFeQ54AaABAg,root,@skizzarz,"Ottawa, I see you!",1725235200,0,,2024-09-02,18,Top-level,"['ottawa', 'see']"
Ugycc_ujehnbSP9eoTl4AaABAg,root,@luiskevincastillo7826,First,1725235200,0,,2024-09-02,5,Top-level,['first']
Ugy1Xw6W1DJu3msqith4AaABAg,root,@VidushanAugustin,grinding the grind flour,1725235200,0,,2024-09-02,24,Top-level,"['grinding', 'grind', 'flour']"
UgxTjQ00CF6IhIdJ29h4AaABAg,root,@ForgeBFG,"People, HE doesn't care about us. He would've addressed us already, about LEW LATER or something, if he did... He only cares about sponsorships.",1725235200,0,,2024-09-02,144,Top-level,"['people', 'care', 'would', 'addressed', 'already', 'lew', 'later', 'something', 'care', 'sponsorship']"
UgxW5PAVNJ632jMhm-94AaABAg,root,@fm6dw,yes！iPhone x come back,1725235200,0,,2024-09-02,22,Top-level,"['yes', 'iphone', 'come', 'back']"
Ugx3Rzs69gkuPgKRKY54AaABAg,root,@Krishna-fh9gz,Only A17 and upwards will support Apple intelligence when its out. So it's a good reason to get the 16 for those who want that feature and are on earlier models than the 15 Pro. After watching this video I decided I'll keep the 15 Pro Max and consider an upgrade for my Fold 4 this year.,1725235200,0,,2024-09-02,287,Top-level,"['upwards', 'support', 'apple', 'intelligence', 'good', 'reason', 'get', 'want', 'feature', 'earlier', 'model', 'pro', 'watching', 'video', 'decided', 'keep', 'pro', 'max', 'consider', 'upgrade', 'fold', 'year']"
UgwaRzZZEXaAXZJjZFp4AaABAg,root,@olyuppi7331,"“This is the closest look we can get yet to the iPhone 16” … like y don’t u just look at the 15 or the 14 or the 13… they’re all the fuckn same, they never change",1725235200,0,,2024-09-02,162,Top-level,"['closest', 'look', 'get', 'yet', 'iphone', 'like', 'look', 'fuckn', 'never', 'change']"
Ugzm_gn-yZBs06Ysk8R4AaABAg,root,@bennydickdrapeza3760,💀💀💀💀💀,1725235200,0,,2024-09-02,5,Top-level,[]
UgxbkShlb9wXtC_tSlF4AaABAg,root,@AldaisFamily,We can’t wait for the new iPhone to upscale the quality of our shorts😎🫶,1725235200,0,,2024-09-02,71,Top-level,"['wait', 'new', 'iphone', 'upscale', 'quality', 'short']"
UgwkrKHQuHECjkhNZ-t4AaABAg,root,@MWNWN16,Wow... They literally upgraded............... NOTHING,1725235200,0,,2024-09-02,53,Top-level,"['wow', 'literally', 'upgraded', 'nothing']"
UgwXVsgF-Sj7-n607Ul4AaABAg,root,@shaneas_ali,they just move the camera and it become new series. very innovative apple,1725235200,0,,2024-09-02,73,Top-level,"['move', 'camera', 'become', 'new', 'series', 'innovative', 'apple']"
UgzAljBUJ4cWmDx7ID14AaABAg,root,@haikimhairsalon6094,"14prm Tím viền thép bong tróc, máy nóng, sạc chậm 15prm máy nóng, sạc chậm, chụp ảnh quay phim nóng máy màn hình tụt đen thui. Đm bọn apple đắt dùng như phụ khoa. Hút máu người dùng",1725235200,0,,2024-09-02,181,Top-level,"['prm', 'bong', 'prm', 'quay', 'phim', 'thui', 'apple', 'khoa']"
Ugx7SdsEyD_pKnnBrFV4AaABAg,root,@georgiiarakelov6560,My iPhone 12 Pro battery is at 60% life now. Other than that I would keep it for couple of more years…,1725235200,0,,2024-09-02,102,Top-level,"['iphone', 'pro', 'battery', 'life', 'would', 'keep', 'couple', 'year']"
UgyU3o7p9pkuR5iMUVZ4AaABAg,root,@ricrasekh,"It’s a two stage camera button. By half pressing, you can select focus. This was already reported by a lot of leaks.",1725235200,0,,2024-09-02,116,Top-level,"['two', 'stage', 'camera', 'button', 'half', 'pressing', 'select', 'focus', 'already', 'reported', 'lot', 'leak']"
Ugyxm-Fgse8SwSaW4eF4AaABAg,root,@sethohs377,I would definetly update my phone every year only if it sell higher after use.,1725235200,0,,2024-09-02,78,Top-level,"['would', 'definetly', 'update', 'phone', 'every', 'year', 'sell', 'higher', 'use']"
UgxE4atElyEhP2YDaZl4AaABAg,root,@lupeg8100,So the case is what Motorola kinda had.,1725235200,0,,2024-09-02,39,Top-level,"['case', 'motorola', 'kinda']"
UgwGjGE-vrAwWV9Y4rl4AaABAg,root,@ayamsuhayam,Shutter button to be Sony like,1725235200,0,,2024-09-02,30,Top-level,"['shutter', 'button', 'sony', 'like']"
Ugw9z24G5eLttuOEi5d4AaABAg,root,@a1000island,People who need a phone buy iPhones People who like phones buy Androids,1725235200,0,,2024-09-02,71,Top-level,"['people', 'need', 'phone', 'buy', 'iphones', 'people', 'like', 'phone', 'buy', 'android']"
UgwZ3MShrzjitgyQiyR4AaABAg,root,@AlexisTichko,Nothing that they invented. The iPhone x had such a layout so it's nothing new. Same shit but slightly different.,1725235200,0,,2024-09-02,113,Top-level,"['nothing', 'invented', 'iphone', 'layout', 'nothing', 'new', 'shit', 'slightly', 'different']"
UgzgdsNhDUlzY7p6pep4AaABAg,root,@Ms.Montasery86,Can the Chinese be turned on? 😅😢,1725235200,0,,2024-09-02,32,Top-level,"['chinese', 'turned']"
UgwICLYNIfYOjHC5xQR4AaABAg,root,@mjsticart5705,"13pro is better, i have a 13pro and it was engineered by homos, so y would I want another1?",1725235200,0,,2024-09-02,91,Top-level,"['pro', 'better', 'pro', 'engineered', 'homo', 'would', 'want', 'another']"
Ugyl62UQep1rHkfWnI14AaABAg,root,@mss531,Its same same but different.. but still same,1725235200,0,,2024-09-02,44,Top-level,"['different', 'still']"
UgxXhjg__uIrFNdiF4F4AaABAg,root,@มะลิวัลย์จําปาทอง,I think the new version will have this feature removed. But instead increase the capabilities of the screen like the iPad Pro.,1725235200,0,,2024-09-02,126,Top-level,"['think', 'new', 'version', 'feature', 'removed', 'instead', 'increase', 'capability', 'screen', 'like', 'ipad', 'pro']"
Ugx2CLmQpKTM0NP8ZXJ4AaABAg,root,@ibuki5353,I'm glad apple users are  finally seeing the nonsense apple is doing....,1725235200,0,,2024-09-02,72,Top-level,"['glad', 'apple', 'user', 'finally', 'seeing', 'nonsense', 'apple']"
Ugwp5ttEBPjhVKPD2aN4AaABAg,root,@vasuboy20,Now iPhone is copying Mi. 🤣🤣🤣🤣🤣,1725235200,0,,2024-09-02,31,Top-level,"['iphone', 'copying']"
UgwvBF2NVvLmhTAn0D14AaABAg,root,@loitersquadX,We now removed the volume button and have a volume nub! Iphone is so terrible now. Gonna get that fold 6,1725235200,0,,2024-09-02,104,Top-level,"['removed', 'volume', 'button', 'volume', 'nub', 'iphone', 'terrible', 'gon', 'get', 'fold']"
UgzpRMjVLKs-A-g-FxJ4AaABAg,root,@UnboxMania625,Rumours for the release date??,1725235200,0,,2024-09-02,30,Top-level,"['rumour', 'release', 'date']"
UgzvQFSPRIC5FJ3fK5l4AaABAg,root,@Arthur-Silva,"Same shit, different color. Typical Apple.",1725235200,0,,2024-09-02,42,Top-level,"['shit', 'different', 'color', 'typical', 'apple']"
UgykJSCdO3whSw0m7hh4AaABAg,root,@Hamed-NV,I enjoyed watching this video,1725235200,0,,2024-09-02,29,Top-level,"['enjoyed', 'watching', 'video']"
UgyU33XMAQZ_hk4vLAp4AaABAg,root,@ThymeCypher,"It’s rumored that the 16 won’t have a SIM card slot at all but it’s just a rumor - only the US 15 lacked a SIM card slot, it’s possible the additional “button” is to mark the sim tray location for markets that may still require them.",1725235200,0,,2024-09-02,233,Top-level,"['rumored', 'sim', 'card', 'slot', 'rumor', 'lacked', 'sim', 'card', 'slot', 'possible', 'additional', 'button', 'mark', 'sim', 'tray', 'location', 'market', 'may', 'still', 'require']"
UgydSNslRplGYLyf0l14AaABAg,root,@mbvx7,don't need a case. jus buy applecare,1725235200,0,,2024-09-02,36,Top-level,"['need', 'case', 'jus', 'buy', 'applecare']"
UgzmobcqtorU0GYrVdZ4AaABAg,root,@zezeti2246,Iphone is turning Oneplus😂,1725235200,0,,2024-09-02,26,Top-level,"['iphone', 'turning', 'oneplus']"
UgxDmsgdOaPA2F31YRd4AaABAg,root,@YoBoyB28,Videos are the worst nothing but complaints,1725235200,0,,2024-09-02,43,Top-level,"['video', 'worst', 'nothing', 'complaint']"
UgwPFGP1ss1CZ-QJKJh4AaABAg,root,@ImKhaos.,the diagonal look was dumb asf tbh,1725235200,0,,2024-09-02,34,Top-level,"['diagonal', 'look', 'dumb', 'asf', 'tbh']"
Ugzkp0ZA_XBYMp05MJN4AaABAg,root,@reymarortega7388,You know what the big changes  the  iphone 16 .....THE PRICE...,1725235200,0,,2024-09-02,63,Top-level,"['know', 'big', 'change', 'iphone', 'price']"
Ugzhd6LR9NKlXNSuHQR4AaABAg,root,@TheArKtec,Keep your phone they all do the same isht...,1725235200,0,,2024-09-02,44,Top-level,"['keep', 'phone', 'isht']"
UgxaYEZWfzwtdHKRl9R4AaABAg,root,@TheArKtec,Nothing New Under The Sun...,1725235200,0,,2024-09-02,28,Top-level,"['nothing', 'new', 'sun']"
Ugxnu7GxjD-DmgHNtCJ4AaABAg,root,@screenplay-guy,For apple ... innovation is a myth 🗣️,1725235200,3,,2024-09-02,37,Top-level,"['apple', 'innovation', 'myth']"
UgxsRbXFy07ffwMX3Ad4AaABAg,root,@angnguyenha7203,They did all the form and camera changes just to make sure u can’t use previous model cases with the new one,1725235200,81,,2024-09-02,108,Top-level,"['form', 'camera', 'change', 'make', 'sure', 'use', 'previous', 'model', 'case', 'new', 'one']"
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA68Tn7PIgFr,UgxsRbXFy07ffwMX3Ad4AaABAg,@joelface,"The new camera arrangement is to make the cameras better at recording spatial video, as the horizontal alignment allows the cameras to record stereoscopically (3D depth).",1725235200,6,,2024-09-02,170,Reply,"['new', 'camera', 'arrangement', 'make', 'camera', 'better', 'recording', 'spatial', 'video', 'horizontal', 'alignment', 'allows', 'camera', 'record', 'stereoscopically', 'depth']"
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6AuFk34lc_,UgxsRbXFy07ffwMX3Ad4AaABAg,@phoenixfire630,"​ @joelface  tell me you know nothing about depth perception using cameras without telling me.   The diagonal cameras were also aligned just laterally shifted a bit. it makes no difference for the depth perception. In order to improve depth, you'll just have to have better cameras",1725235200,1,,2024-09-02,281,Reply,"['joelface', 'tell', 'know', 'nothing', 'depth', 'perception', 'using', 'camera', 'without', 'telling', 'diagonal', 'camera', 'also', 'aligned', 'laterally', 'shifted', 'bit', 'make', 'difference', 'depth', 'perception', 'order', 'improve', 'depth', 'better', 'camera']"
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6BB9GXoncZ,UgxsRbXFy07ffwMX3Ad4AaABAg,@joelface,"@phoenixfire630  I get your argument, but I've certainly never seen a 3D camera with the two lenses aligned diagonally. while it would still capture depth, it would be capturing one perspective LOWER than the other, meaning you'd get one eye seeing things slightly lower than the other. This is probably enough to make people feel weird when looking at the images, considering these cameras are also not spaced the correct distance apart laterally (meaning they're not providing as much depth information as we'd like at regular scale, but actually quite good for very close up things).",1725235200,1,,2024-09-02,586,Reply,"['phoenixfire', 'get', 'argument', 'certainly', 'never', 'seen', 'camera', 'two', 'lens', 'aligned', 'diagonally', 'would', 'still', 'capture', 'depth', 'would', 'capturing', 'one', 'perspective', 'lower', 'meaning', 'get', 'one', 'eye', 'seeing', 'thing', 'slightly', 'lower', 'probably', 'enough', 'make', 'people', 'feel', 'weird', 'looking', 'image', 'considering', 'camera', 'also', 'spaced', 'correct', 'distance', 'apart', 'laterally', 'meaning', 'providing', 'much', 'depth', 'information', 'like', 'regular', 'scale', 'actually', 'quite', 'good', 'close', 'thing']"
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6D450pjC3w,UgxsRbXFy07ffwMX3Ad4AaABAg,@ChaseEdson,@phoenixfire630 yeah that’s absolutely incorrect. stereoscopic video can’t just be captured off axis and look fine. it’s why only the pro models could capture it last year,1725235200,1,,2024-09-02,171,Reply,"['phoenixfire', 'yeah', 'absolutely', 'incorrect', 'stereoscopic', 'video', 'captured', 'axis', 'look', 'fine', 'pro', 'model', 'could', 'capture', 'last', 'year']"
