comment_id,parent_id,author,text,published,like_count,is_top_level
Ugzi1R_7oYI_-IbL3Xp4AaABAg,root,@United_Wings,Nice,1725235200,0,
Ugz3576Exq4QhfxR57h4AaABAg,root,@suann9407,Thank you for showing 3:48 for us  Now got some images of the dimension and size of the phone,1725235200,0,
UgxY7olPpCM6OBWA20p4AaABAg,root,@bwoohk,I feel like the iPhone is becoming less and less innovative. Many designs have already appeared on Chinese brand phones.:face-blue-smiling:,1725235200,0,
UgyBXmqMA8EA3WYQGa94AaABAg,root,@AbhiSen-lr4pt,THIS LOOK  KLIE A NORD AND NOTHING PHONE,1725235200,0,
UgwDDrO_yfd6XOPdgNJ4AaABAg,root,@youtubeed12345,Let’s go white boy,1725235200,0,
UgxAWXrmE4LlUSo8Sd94AaABAg,root,@galahad5688,Finally Apple Looks like a samsung,1725235200,0,
Ugyc5ZCn95KoS-IkzSh4AaABAg,root,@seanweber7036,Apple made a samsung.,1725235200,0,
Ugy-TF_YCTq4fKc8T1t4AaABAg,root,@Lifeisagift123-w2m,Apple has ran out of creativity and innovation. Sucks always,1725235200,0,
UgzAiu-NRinzeSaTY4l4AaABAg,root,@robertominggus,"If you're reading this comment, you're not the last. But your wasting your time. Have a nice day mate.",1725235200,0,
UgxrhfOIgca-bCMykQ14AaABAg,root,@mynameisk5388,So basically a iPhone X and X plus and just a iPhone 15 again I love how boring apple design is,1725235200,0,
UgwTQDNEoPKCwY0KUOB4AaABAg,root,@gondronglabanan892,nah im okay with my iphone 8,1725235200,0,
UgzQc5f20nIh8_9Clf54AaABAg,root,@shellazching,The new camera layout is so that you can record that vision pro format ..whatever it's called,1725235200,0,
UgztcPQna-gawAKZTYl4AaABAg,root,@solo111111111,Let’s go,1725235200,0,
UgzVupBzoVBjdaIr0QV4AaABAg,root,@Adityamandelia,Next year camera layout will be horizontal 😅,1725235200,0,
UgxnJ0QYs_9iT2tNsEJ4AaABAg,root,@_theAuthority,Here we go!.. again.. again.. again.. again..  again.. again.. again.. again.. again..  again.. again.. again.. again.. again..  again.. again.. again.. again.. again..  again..,1725235200,0,
UgwQ_qF9vKWyQ6L-KKt4AaABAg,root,@Horseffect,still 60hz. Apple is trolling.,1725235200,0,
UgxeLEFSgFsk7CxJNWl4AaABAg,root,@tensionfree69,probably that secondary button is for landscape photography and acts like the shutter or click button who knows ?,1725235200,0,
UgxPeBofhHA_1n4g9Dp4AaABAg,root,@angedetty1431,The back makes it look like a Galaxy flip,1725235200,0,
UgzXMk79TrF5qW0mz0h4AaABAg,root,@NankiraYT,The designer of the iphone I really creative... He set the camera back like on iphone 12,1725235200,0,
UgzdGwdtUURvMieBRgh4AaABAg,root,@LifeInTheAquariums,My iphone 11 back looks like this!! And I want to upgrade to iPhone 16😢,1725235200,0,
UgxhEsBZAvqKzdl4zbZ4AaABAg,root,@robertwright6067,Later case but no Lew Later,1725235200,0,
UgxO9QoEbSVAffzQuBN4AaABAg,root,@EDS2314,"Used to watch this guy all the time back in the day, crazy how now he dedicates a whole 1/3rd of his video to sponsors. Shame",1725235200,0,
UgzpBHmp5zQM0F6-10d4AaABAg,root,@Gokuxt5tq,Thag looks like s22 lol,1725235200,0,
UgwHIqZ-J8zhL_8Oavt4AaABAg,root,@Mustangdriver64,The same as every year.,1725235200,0,
UgxXiN6VAEhSA03DJgh4AaABAg,root,@asteliaz,"Lew's excitement when his own product protected the phone from a table drop was legit lol I think you should do varying drop tests with Later Cases and see how much protection they actually provide vs no case - c'mon WillyDu, make it happen please!",1725235200,0,
Ugx4jKCe8SpD6fPd0yl4AaABAg,root,@highestintheroom4485,"Why does Apple keep releasing phones yearly, instead of releasing one good one that will last years???",1725235200,0,
UgzoLCgV50z0z7uQQBd4AaABAg,root,@ubaidu11ah,Now iphone 12 users will convert their phones to iphone 16,1725235200,0,
UgycPdgHNxhkZzg5i1x4AaABAg,root,@gk99-m3c,Looks same ass my iphone 12 pro max💀,1725235200,1,
Ugym1b_PK40C04uV7eZ4AaABAg,root,@vid.kuo9,Boring iphone :(,1725235200,0,
UgxfBSQnoJlX2j2gTql4AaABAg,root,@nateflorea9009,"Apple must have looked at Xperia 5 V cameras and thought ""wow, that looks really good""",1725235200,0,
UgxfBSQnoJlX2j2gTql4AaABAg.A617MJv9j4MA62GwaDjYVX,UgxfBSQnoJlX2j2gTql4AaABAg,@jeffs2809,you know Iphone had vertical stacked cameras on a phone around 6 years ago? I believe it's for spatial video this time.,1725235200,0,
UgzSr12mG3Q6cPHjZoN4AaABAg,root,@MrHaydnSir,"lowkey wish it was an upgrade year for me, that pink 16 looks fresh af - but i've barely had the 14 Pro for a couple years 😕",1725235200,0,
UgzYdvQy8BHkKezcog54AaABAg,root,@victorfxfrbackup1,Not the scripted phone drop to recommend the phone case😂,1725235200,0,
UgyZemyVXdZGO3NF9114AaABAg,root,@AfterPartyTracks,apple intelligence = apple surveillance,1725235200,0,
UgydvMebaoHM5KG25KZ4AaABAg,root,@OceanOShip-uo7xt,This is the best iphones yet,1725235200,0,
UgylWPKjdD8NZbZskEl4AaABAg,root,@artraft5142,My 16 neighbor will have to buy the iPhone this time!,1725235200,0,
Ugx6n0SYdovRIo9oXWx4AaABAg,root,@ambhoy,Apple gonna end up like Nokia if they don't innovate with their phones.,1725235200,0,
Ugx6n0SYdovRIo9oXWx4AaABAg.A614PJltr03A632-6_1nY0,Ugx6n0SYdovRIo9oXWx4AaABAg,@Ohcrapswithdavid,More like Nextel,1725235200,0,
Ugx2P4O87MXoUwD3d1p4AaABAg,root,@kisuyimuzamiru6186,So made in chain 😅😅😅😅,1725235200,0,
UgyG4GauLmLgBDPykfN4AaABAg,root,@malikHidayat,"Apple : which dice number we needed for next? 👻 : It roll 2, again 😅",1725235200,1,
UgzcDcc_3ZKBk-6vpk54AaABAg,root,@AleCardenasRealtor,Its going to be a s23 clone,1725235200,0,
UgxNKCF6qBcAICVNaOF4AaABAg,root,@mhisterlawyer,What kind of innovation is that?,1725235200,0,
UgyTVk9Ju4nj8W9AQvV4AaABAg,root,@dell1032,"Lew, there is no way you have more subs than Marques. You're gaming the system.",1725235200,0,
Ugxe_eFgvXKsXJMt37p4AaABAg,root,@kevinlau6372,Apple ran out of ideas,1725235200,0,
UgyfIf9WTjb99XIxNSV4AaABAg,root,@snowcena7957,Did you guys expected something different 😂😂😂,1725235200,1,
Ugzh_t9VXFCUxkU6S6p4AaABAg,root,@juxhinmeminaj3446,They had to change the camera design so the fanboys can show off. Nothing else different.,1725235200,0,
UgzeOu6Viyjfu9sUheZ4AaABAg,root,@wbeard358,"I take one thing from this video ""tallerance"" lol",1725235200,0,
Ugy4cF9s5R50CqhFu5h4AaABAg,root,@danny19831,iphone.....the most boring tech product of all time...,1725235200,0,
UgzhSXoowPanmsPpSul4AaABAg,root,@wachinima5927,"Same thing over and over again, I’ll just stick to my 14 plus",1725235200,0,
UgyHR0RpSumOF2t7-WV4AaABAg,root,@SoeurnSreyyi,😢,1725235200,0,
UgzZFmvTScQ7KrhIlfx4AaABAg,root,@GodPilledZen,Will the IPhone 15 pro go cheaper with the release of 16 ?,1725235200,0,
Ugx88UCUI1cgQSsCFIB4AaABAg,root,@xsakisaki,They changed the design just enough so your old cases don't fit 🙃,1725235200,0,
UgxlOXgtxw6gwUsosH14AaABAg,root,@KushagraBhatt30,Copying Android now😂,1725235200,0,
UgylrWPXAdGLW_hLeEh4AaABAg,root,@AndyWarpol,It’s clearly a camera button,1725235200,0,
UgxDoqFHS_n0Ps0vVAZ4AaABAg,root,@NannemSriHarshaSharma,It's time to unsubscribe,1725235200,0,
Ugzb2Y5j3HwLaxsCMfZ4AaABAg,root,@counterstrikelord,"I love that black, and I hope it’s a camera button or just a multi function",1725235200,0,
UgymuHqBTgxMXlMwuz54AaABAg,root,@ÐogeC,no new model update😂,1725235200,0,
UgzHpDiGV8lZFa58iFp4AaABAg,root,@rich2714,i will get the 15 plus when this comes out,1725235200,0,
UgyxRaXFVIFGcNL_Y6F4AaABAg,root,@B.Ch3rry,That black… 🔥🔥🔥,1725235200,0,
Ugz-1jwykHNnSTEOlB54AaABAg,root,@monirulalam15096,we got iphone 16 before gta6,1725235200,0,
UgyrDQCiu1DV1XpxL0J4AaABAg,root,@GuyLogen,new version looks uglier. The way Samsung does the camera lineup is cleaner looking. Apple should just stick with their older camera design which looks more unique.,1725235200,0,
UgwSO4R-PwhxhNbAd-h4AaABAg,root,@Mixkayla24,Atp I’m going back to the se3,1725235200,0,
UgwQkBJsVCkkNT95Dap4AaABAg,root,@WizArt85,"Damn, didn’t they just release the iPhone 15?",1725235200,0,
Ugx7ZygYuOXLovORi1B4AaABAg,root,@REINALYN-t5i,Can you do gogle pixel 9,1725235200,0,
UgxiFcjqW6K5KmcspsR4AaABAg,root,@emperorarasaka,They look like some cheapo Xiaomi phones 😂 Glad I got a 15 instead,1725235200,0,
UgzqnE4vUyR73Qx86bV4AaABAg,root,@Gurenn83,Looks like an iPhone 12 lol,1725235200,0,
UgxukQgbeTOwgpJD1hN4AaABAg,root,@al151,Some leaks show the dynamic island still being there 🤦‍♂️ not acceptable. I can’t stand to have a big black empty spot on the screen while enjoying full screen display activities.,1725235200,0,
UgzMF3sDiG7d_3ydjfh4AaABAg,root,@RiceCubeTech,I miss the days of flush cameras. My essential PH1 was the last one I had with flush cameras. I also didn’t mind the slight lip on my galaxy note 8.   The modern trend of smartphones with massive camera bumps is getting tiresome. And they’re really ugly too.   I also would kill for center mount cameras. I know that reduces space so I’d be totally fine with a slightly thicker device to compensate for more battery.,1725235200,0,
UgxBF7EddVIGFreGQG54AaABAg,root,@becontentandsilencethemind,Like if you like yourself!,1725235200,0,
UgwusoKbxsMgO77JI4J4AaABAg,root,@becontentandsilencethemind,One more n it look like s24,1725235200,0,
Ugxmx6xDXZcZTiAjFfN4AaABAg,root,@nazwon8640,the plus looks like sony phones,1725235200,0,
Ugw306LmMiR72EG2o_t4AaABAg,root,@itaintcal,i’ve always believed it was for manufacturers to make cases,1725235200,0,
UgwirLZjgpyBRRrk-aB4AaABAg,root,@ThePaorbros99,That’s Touch ID right?,1725235200,0,
UgxbEuX1w1a9NvgEXqN4AaABAg,root,@ricardorobinson60,Where does he get his hats? 🧢,1725235200,0,
Ugx76GhvV38qs8j3HZV4AaABAg,root,@Trinida374,Apple does really make some ugly shit,1725235200,0,
Ugw4o615mfr0-OE_O7R4AaABAg,root,@micahcheuno,I phone humbled type c charging😂😂,1725235200,0,
UgxhQQ0PFagmSSuuL-54AaABAg,root,@itstherealocean,The button is for spetial video and also acts a camera shutter button (works like a real camera; light press to focus and hard press to capture),1725235200,0,
UgyWFeM9SAmQdq8-xKd4AaABAg,root,@travelwithaash,Capture button in 16 too. It’s good. So I won’t prefer Pro models.,1725235200,0,
Ugw0A9Wa3ofpiDJ7RTp4AaABAg,root,@RealInformation911,The last 4 iPhones have been the same phone but different camera locations… lmao,1725235200,0,
Ugw7Ink42tb3gcrtqT14AaABAg,root,@Julyrg,Does he still do the phone give aways? 😂,1725235200,0,
Ugz2Mi1MQAlig4BOsah4AaABAg,root,@LaxTheme,Those camera bumps are absurd😮,1725235200,0,
UgxUzT1dtCPMr4ZBjKd4AaABAg,root,@YamiOpps,Wtf is your background,1725235200,0,
Ugy1tCFcoyhYcRT9ZQ94AaABAg,root,@masonpercival7105,When will you get your hands on the redmagic 9s pro?,1725235200,0,
UgzmRVK0kNWtO9dN_SB4AaABAg,root,@S.L.S-407,"Why would Apple want to make the iPhone 16 camera look similar to a Samsung ? The old layout was far more stylish and when you saw it you knew you were looking at an Apple iPhone. Now, who knows ? Apple had better get their act together when it comes to the colours they are offering. These choices are really lame and I won't be upgrading if this is all there is = UGLY ❗",1725235200,0,
UgxyZCZ5FTYnbm2ebaN4AaABAg,root,@dannythomasboyle-actormusi5727,The camera module change is literally only to keep people wanting the latest design.  Boring but they can get away with it.,1725235200,0,
UgxZYDSQIKD-oXTmBxR4AaABAg,root,@Yohoewutup,Those Later Cases Look  like the silicone cases that Apple been selling for years. hopefully those ones are made of a more durable material because my silicone Apple branded case lost a chunk of silicone everytime it was dropped to the point now it no longer even has any silicone left but still has managed to keep my iPhone protected for 3 years so I haven’t bothered to buy another maybe this brand will be the way to go. 🤷‍♂️,1725235200,0,
UgwvODbA4XAQtlIgntl4AaABAg,root,@DrSprigs,I'm waiting for the next big design change like the notch/ dynamic island until then just sticking with the 14 pro.,1725235200,0,
Ugx-f28gcgC90ZcYF3p4AaABAg,root,@sicfxmusic,"The embarrassing moment when your friends ask, Is that Oppo?",1725235200,0,
UgyaGuFX0VUnAPNlZN54AaABAg,root,@zBryRobinson,that black goes crazy,1725235200,0,
UgwuYNPg3vBKp157kYV4AaABAg,root,@lu-gadget,Apple Galaxy S16 😅,1725235200,0,
UgxHV2YQluNBUEYPNzF4AaABAg,root,@DELL.ACNT.,"You gotta be kidding me. They're seriously just adding a button, replacing a switch, or moving the cameras around and calling it a day lately. 😂 and people just keep buying these.",1725235200,0,
UgySawoWW22HTcRZ-9R4AaABAg,root,@pork6811,Sucks that there isn’t a 16 Mini.,1725235200,0,
UgxV6aboifpP1BSiGup4AaABAg,root,@ncclay,Second button is supposed to be a camera button,1725235200,0,
UgwlAh3frYT2ZNy449V4AaABAg,root,@prashantkhodecha7622,Same same but different 😅,1725235200,0,
Ugy2cFHSfnxYxRwm0PZ4AaABAg,root,@prashantkhodecha7622,Still people go mad and spend unnecessary on this iphone 16😅,1725235200,0,
UgwMxrkiL5fT9ynQCAR4AaABAg,root,@Life.wasted,iPhone back to old school 😂,1725235200,0,
Ugzfly_yNVUGcmmM5Md4AaABAg,root,@johnhockenberry4823,Apple sucks i'm not buying it anymore,1725235200,0,
UgxTCxp2BaDLJ7Xwk4V4AaABAg,root,@donjulio734,Lmfao soooo they changed nothing but the colors. Apple is so fucking trash haha.,1725235200,0,
Ugwc6nLKYC4iq-OScM14AaABAg,root,@BELTR.,I'll be buying the base 16 in 256gb 😎,1725235200,0,
Ugyrtgjdf132QY39wBJ4AaABAg,root,@POVRR3,Iphone 16 with that vertical camera layout looks like android phone😆,1725235200,0,
Ugxg7OpHcNDoRWB4-RV4AaABAg,root,@POVRR3,Is iphone 16 non pro have 120hz?,1725235200,0,
Ugy4sahCIOGwQ6ojHtp4AaABAg,root,@Bang_Olid,that regular ip16 looks a lot like  Redmi to me 😂,1725235200,0,
Ugy4B19tDZ0OLySfgbt4AaABAg,root,@godin136,Prototype,1725235200,0,
Ugw9RyV0qQKrnhvn3Fh4AaABAg,root,@SaarimPlayz,woah,1725235200,0,
UgwlaXaRhC9_M5wPWbl4AaABAg,root,@SaSa-gd9qp,No folding this year too 😭,1725235200,0,
UgzRDuBOgshL2BXD9VV4AaABAg,root,@amirluqman3477,15w in 2024 is wild,1725235200,0,
UgwVKj4QJ3jtqwI63p94AaABAg,root,@shivarao6991,Send me one bro,1725235200,0,
UgxR34vsi8eQDS8U5AB4AaABAg,root,@bbalila,"No interest in 16 of its same from last 5 year, only interested if a fold phone is launched.",1725235200,0,
Ugx1ufubzydQ4dDTDfR4AaABAg,root,@akanimambane6925,Im android fan and I've never had an apple turn me on ❤😂 props to apple,1725235200,0,
UgzQdoSyYP4EbewrxSJ4AaABAg,root,@ToCoKe-g5s,The black one for sure but I am not buying any with this Apple inteligence!,1725235200,0,
Ugxkan2gWXamVTsi9614AaABAg,root,@shimyns,clickbait much?,1725235200,0,
Ugxbb852N6xH9JcWDVt4AaABAg,root,@phil11435,I guess I will be waiting on the iPhone 20. Nothing changes 😞,1725235200,0,
UgzUR4pomi2ehG2KRZh4AaABAg,root,@zn00p58,Wow! I'm part of history now!,1725235200,0,
UgyMG0iNwDcFgJEd7hB4AaABAg,root,@RexRex-tz3dv,"oh it’s Androipple 16 series, looks like WALL-E.",1725235200,1,
UgywBIjFbiyzGTKPu4p4AaABAg,root,@TyronStDenis,I have Found those Car Cellphone Cases for Those iPhones Android Phones and Microsoft Phones and Everything that you could Have those Things for your iPhone Android Phone and your Microsoft Phone and Everything and You could Also Install the Car Wallpaper App on your Phone and Post a Wallpaper of Any Faster Car on to your Wallpaper on your Phone at this Time That's Those Things that you could Do.,1725235200,0,
UgwnaA0GUAJIqUVhqPp4AaABAg,root,@francismabatid8992,Making iphone 15 and modified to create iphone 16 😂😂,1725235200,0,
UgzDvstdfi4rOlrCg2d4AaABAg,root,@PrajwalPrasadK.N.,Most innovative phone of 2024 😂,1725235200,0,
UgyGjbJXYbF5zkIncTx4AaABAg,root,@CptnCobblestone,Man this is so boring,1725235200,0,
UgwOP0aQ0heLKSUi0Ht4AaABAg,root,@Astrobytes_,I think the black dot was to cover the fact that it’s official mock ups😂,1725235200,0,
Ugx7nxYPpT_m9LHxW_F4AaABAg,root,@ollysav9857,So it looks like an iPhone 12 then???,1725235200,0,
UgwUlD8UfseYcxuBu194AaABAg,root,@josebasilio6919,Can you do a video Samsung flip 6 because I want to get it,1725235200,0,
UgwZqFicS5NAxmdTgnJ4AaABAg,root,@yozaeth,Is the capture button physical or is it going to be touch?,1725235200,0,
UgxP1WpUyuP9oCwfjh14AaABAg,root,@ajjones5384,I can not wait,1725235200,0,
UgyjuzoY8SBT_sZnWGp4AaABAg,root,@dsouthernflyboi,Sim slot? 👀,1725235200,0,
UgyTxmDzE3u-EFTaSM94AaABAg,root,@VeteransWealth,WE NEED THE PODCAST BACK!!l,1725235200,0,
Ugxl-iZ-ooPQwrPgNiZ4AaABAg,root,@jjlat2683,Now the new phone just looks like every other generic phone.,1725235200,0,
UgzpHgKxyCeoHTnqfMl4AaABAg,root,@la3692,They already announced the pro model is going from a 6.1 to a 6.3 Andy Max is going from 6.7 to 6.9😅,1725235200,0,
UgxScl3f9qK4xBtJond4AaABAg,root,@leobernini6333,"Those Black models, reminds me so much when the 7 Plus I think came out, that it was beautiful the color",1725235200,1,
UgzY-yvjOr3uAS0HtJB4AaABAg,root,@iliebabei,i'd pay to get rid of capture button and action button....I am for minimalist phone...,1725235200,0,
Ugwv55c7KhukFr-ADoJ4AaABAg,root,@iliebabei,i am always for vertical camera...it looks more clean and like a phone should be,1725235200,0,
Ugy9SvxabytLZiUxUB54AaABAg,root,@EDC-v4x,Iphone users were are you 😂,1725235200,0,
UgyedNhIlDnivEjcc4l4AaABAg,root,@josebasilio6919,Can you do a video on the flip 6,1725235200,0,
UgyfX5tWb28ajiqkldh4AaABAg,root,@EDC-v4x,Worst apple product ive seen,1725235200,0,
UgzFFn05kJT1SkMYqyd4AaABAg,root,@EDC-v4x,YALL STICK WITH YOUR RECENT IPHONES😂😂,1725235200,0,
Ugz2yomc5U-95ueANnN4AaABAg,root,@gmb6337,"WOWOWOWOOOO so many upgrades😂 yeah. Apple ""innovators"" All your phones from the last 5 or 6 years look the same and have your lovely big ass hump instead of a camera cutout",1725235200,0,
UgwzlHmCJDHT2qfKRBp4AaABAg,root,@iJumpman2300,Looks like a peasant phone with the 2 cameras on the back. 😜,1725235200,0,
Ugzmt36-wHDIRQuD8dF4AaABAg,root,@carrelarce,I don’t know but I kinda feel bored now with iPhone. I mean it’s just the same every now and then.,1725235200,0,
UgwG-xPWF6Xb1LpKym94AaABAg,root,@sanelemkhwanazi8151,id be happy getting the iPhone 13 pro anyone keen on a giving it away im here  😃,1725235200,0,
UgwcLGiGLImK9XUqxaB4AaABAg,root,@GodLikeMikeLive,Literally just looks like an iPhone 10 again 😂,1725235200,0,
UgyYDW8hcuw7LXCAKy54AaABAg,root,@petmalu3207,🤘😎,1725235200,0,
UgyKCdzR0rBmf__W5Il4AaABAg,root,@MarkNecesito,I want those leather case for my iPhone 15 pro,1725235200,0,
UgyfDa5ibkxvwtdM6vh4AaABAg,root,@CarsAndMe,Soooo new android phones are better is what I have been seeing historically and I am a hardcore apple person who is extremely immersed in their eco system,1725235200,0,
UgyazJu9VAni1SwdVl54AaABAg,root,@CarsAndMe,So it’s the same phone as my iPhone 11 Pro Max with a “better” camera. Way to go Apple and way to move your fans away from your bullshit. I am a hardcore apple guy and everything is apple and I love the eco system but what the absolute fuck!!!??? Same fucking phone as my 11 Pro Max with very minor advancements. Fucking apple and I hate saying that.,1725235200,0,
Ugzfd3SSW6YpIuFydM94AaABAg,root,@twiceis9,idk the 15 camera design got that classic iphone look but the new camera placement on 16 screams android,1725235200,0,
UgwW_afrRnwyUHrPoFx4AaABAg,root,@mrazalisalleh,13mini forever,1725235200,0,
Ugxx9yGE3B5G9EoKj3p4AaABAg,root,@0nion25,CMF phone......,1725235200,0,
UgyxFb_aPCvqvG-vTe14AaABAg,root,@theemclane4037,The Iphone 12-14 series looked like the Iphone 4 - 5 series while the iphone 15 - 16 look like the iphone 6-8 series. Does this mean the iphone 18 will look like the iphone x? 🤔,1725235200,0,
Ugzc5Q6eCERgDQLhnJ14AaABAg,root,@lungaswazi9194,These look like the 11's,1725235200,0,
